benchmark,family,result,time,memory,conflict,decision,stage
mbo_E16E22,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E16E23,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E16E24,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E16E25,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E16E26,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E16E27,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E16E28,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E16,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E17E18,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E17E19,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E17E20,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E17E21,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E17E22,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E17E23,20161105-Sturm-MBO,unsat,0.01,17.94,18.0,0,18.0
mbo_E17E24,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E17E25,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E17E26,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E17E27,20161105-Sturm-MBO,unsat,0.07,18.03,98.0,11.0,87.0
mbo_E17E28,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E17,20161105-Sturm-MBO,unsat,0.0,17.95,5.0,0,5.0
mbo_E18E19,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E18E20,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E18E21,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E18E22,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E18E23,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E18E24,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E18E25,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E18E26,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E18E27,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E18E28,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E18,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E19E20,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E19E21,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E19E22,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E19E23,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E19E24,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E19E25,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E19E26,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E19E27,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E19E28,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E19,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E1E10,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E1E11,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E1E12,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E1E13,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E1E14,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E1E15,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E1E16,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E1E17,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E1E18,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E1E19,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E1E20,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E1E21,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E1E22,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E1E23,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E1E24,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E1E25,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E1E26,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E1E27,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E1E28,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E1E2,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E1E3,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E1E4,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E1E5,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E1E6,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E1E7,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E1E8,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E1E9,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E1,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E20E21,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E20E22,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E20E23,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E20E24,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E20E25,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E20E26,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E20E27,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E20E28,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E20,20161105-Sturm-MBO,unsat,0.01,17.94,19.0,2.0,17.0
mbo_E21E22,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E21E23,20161105-Sturm-MBO,unsat,0.13,17.93,8.0,0,8.0
mbo_E21E24,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E21E25,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E21E26,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E21E27,20161105-Sturm-MBO,unsat,0.0,17.95,8.0,0,8.0
mbo_E21E28,20161105-Sturm-MBO,unsat,3.04,17.95,34.0,6.0,28.0
mbo_E21,20161105-Sturm-MBO,unsat,0.0,17.95,2.0,0,2.0
mbo_E22E23,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E22E24,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E22E25,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E22E26,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E22E27,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E22E28,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E22,20161105-Sturm-MBO,unsat,0.0,17.96,5.0,0,5.0
mbo_E23E24,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E23E25,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E23E26,20161105-Sturm-MBO,unsat,531.22,18.01,8.0,0,8.0
mbo_E23E27,20161105-Sturm-MBO,unsat,0.0,17.95,4.0,0,4.0
mbo_E23E28,20161105-Sturm-MBO,unsat,0.0,17.94,4.0,0,4.0
mbo_E23,20161105-Sturm-MBO,unsat,0.0,17.95,2.0,0,2.0
mbo_E24E25,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E24E26,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E24E27,20161105-Sturm-MBO,unsat,0.01,18.04,6.0,0,6.0
mbo_E24E28,20161105-Sturm-MBO,unsat,0.04,18.13,12.0,0,12.0
mbo_E24,20161105-Sturm-MBO,unsat,0.01,17.94,37.0,4.0,33.0
mbo_E25E26,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E25E27,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E25E28,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E25,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E26E27,20161105-Sturm-MBO,unsat,0.01,17.94,8.0,1.0,7.0
mbo_E26E28,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E26,20161105-Sturm-MBO,unsat,0.0,17.95,2.0,0,2.0
mbo_E27E28,20161105-Sturm-MBO,unsat,0.0,17.95,4.0,0,4.0
mbo_E27,20161105-Sturm-MBO,unsat,0,17.85,0,0,0
mbo_E28,20161105-Sturm-MBO,unsat,0.0,17.95,3.0,0,3.0
mbo_E2E10,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E2E11,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E2E12,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E2E13,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E2E14,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E2E15,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E2E16,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E2E17,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E2E18,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E2E19,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E2E20,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E2E21,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E2E22,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E2E23,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E2E24,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E2E25,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E2E26,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E2E27,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E2E28,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E2E3,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E2E4,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E2E5,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E2E6,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E2E7,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E2E8,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E2E9,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E2,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E3E10,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E3E11,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E3E12,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E3E13,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E3E14,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E3E15,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E3E16,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E3E17,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E3E18,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E3E19,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E3E20,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E3E21,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E3E22,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E3E23,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E3E24,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E3E25,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E3E26,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E3E27,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E3E28,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E3E4,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E3E5,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E3E6,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E3E7,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E3E8,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E3E9,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E3,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E4E10,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E4E11,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E4E12,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E4E13,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E4E14,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E4E15,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E4E16,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E4E17,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E4E18,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E4E19,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E4E20,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E4E21,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E4E22,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E4E23,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E4E24,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E4E25,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E4E26,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E4E27,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E4E28,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E4E5,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E4E6,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E4E7,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E4E8,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E4E9,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E4,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E5E10,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E5E11,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E5E12,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E5E13,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E5E15,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E5E16,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E5E17,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E5E18,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E5E19,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E5E20,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E5E21,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E5E22,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E5E23,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E5E24,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E5E25,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E5E26,20161105-Sturm-MBO,unsat,0.06,18.04,21.0,2.0,19.0
mbo_E5E27,20161105-Sturm-MBO,unsat,0.02,18.04,10.0,1.0,9.0
mbo_E5E28,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E5E6,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E5E7,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E5E8,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E5E9,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E5,20161105-Sturm-MBO,unsat,0.01,17.95,5.0,0,5.0
mbo_E6E10,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E6E11,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E6E12,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E6E13,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E6E14,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E6E15,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E6E16,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E6E17,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E6E18,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E6E19,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E6E20,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E6E21,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E6E22,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E6E23,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E6E24,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E6E25,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E6E26,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E6E27,20161105-Sturm-MBO,unsat,0.01,18.04,6.0,0,6.0
mbo_E6E28,20161105-Sturm-MBO,unsat,0.04,18.14,18.0,0,18.0
mbo_E6E7,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E6E8,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E6E9,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E6,20161105-Sturm-MBO,unsat,0.01,17.94,5.0,0,5.0
mbo_E7E10,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E7E11,20161105-Sturm-MBO,unsat,0.0,17.95,4.0,0,4.0
mbo_E7E12,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E7E13,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E7E14,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E7E15,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E7E16,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E7E17,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E7E18,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E7E19,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E7E20,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E7E21,20161105-Sturm-MBO,unsat,0.03,18.05,10.0,0,10.0
mbo_E7E22,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E7E23,20161105-Sturm-MBO,unsat,0.01,18.04,8.0,0,8.0
mbo_E7E24,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E7E25,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E7E26,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E7E27,20161105-Sturm-MBO,unsat,0.0,17.95,3.0,0,3.0
mbo_E7E28,20161105-Sturm-MBO,unsat,0.02,18.04,8.0,0,8.0
mbo_E7E8,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E7E9,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E7,20161105-Sturm-MBO,unsat,0.0,17.95,2.0,0,2.0
mbo_E8E10,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E8E11,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E8E12,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E8E13,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E8E14,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E8E15,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E8E16,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E8E17,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E8E18,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E8E19,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E8E20,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E8E21,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E8E22,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E8E23,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E8E24,20161105-Sturm-MBO,timeout,0,0,0,0,0
mbo_E8E25,20161105-Sturm-MBO,timeout,0,0,0,0,0
