benchmark,family,result,time,memory,conflict,decision,stage
mbo_E1E28,20161105-Sturm-MBO,timeout,1199.94,593.54,0,0,0
mbo_E1E2,20161105-Sturm-MBO,timeout,1199.84,372.11,0,0,0
mbo_E1E3,20161105-Sturm-MBO,timeout,1199.91,369.79,0,0,0
mbo_E1E4,20161105-Sturm-MBO,timeout,1199.91,363.34,0,0,0
mbo_E1E5,20161105-Sturm-MBO,timeout,1199.91,516.44,0,0,0
mbo_E1E6,20161105-Sturm-MBO,timeout,1199.9,862.1,0,0,0
mbo_E1E7,20161105-Sturm-MBO,timeout,1199.95,542.7,0,0,0
mbo_E1E8,20161105-Sturm-MBO,timeout,1199.91,311.86,0,0,0
mbo_E1E9,20161105-Sturm-MBO,timeout,1199.82,809.3,0,0,0
mbo_E1,20161105-Sturm-MBO,timeout,1199.99,227.4,0,0,0
mbo_E20E21,20161105-Sturm-MBO,timeout,1199.99,211.81,0,0,0
mbo_E20E22,20161105-Sturm-MBO,timeout,1200.03,203.21,0,0,0
mbo_E20E23,20161105-Sturm-MBO,timeout,1199.99,343.76,0,0,0
mbo_E20E24,20161105-Sturm-MBO,timeout,1199.99,291.3,0,0,0
mbo_E20E25,20161105-Sturm-MBO,timeout,1199.98,290.3,0,0,0
mbo_E20E26,20161105-Sturm-MBO,timeout,1199.99,374.08,0,0,0
mbo_E20E27,20161105-Sturm-MBO,timeout,1199.99,170.06,0,0,0
mbo_E20E28,20161105-Sturm-MBO,timeout,1199.99,296.57,0,0,0
mbo_E20,20161105-Sturm-MBO,unsat,0.02,18.04,19.0,2.0,17.0
mbo_E21E22,20161105-Sturm-MBO,timeout,1199.99,378.9,0,0,0
mbo_E21E23,20161105-Sturm-MBO,unsat,0.07,18.04,36.0,4.0,33.0
mbo_E21E24,20161105-Sturm-MBO,timeout,1199.99,443.08,0,0,0
mbo_E21E25,20161105-Sturm-MBO,timeout,1199.99,440.87,0,0,0
mbo_E21E26,20161105-Sturm-MBO,unsat,0.06,18.04,24.0,3.0,22.0
mbo_E21E27,20161105-Sturm-MBO,unsat,0.0,18.05,8.0,0,8.0
mbo_E21E28,20161105-Sturm-MBO,unsat,0.01,18.04,18.0,2.0,16.0
mbo_E21,20161105-Sturm-MBO,unsat,0.0,18.05,2.0,0,2.0
mbo_E22E23,20161105-Sturm-MBO,unsat,0.01,18.14,6.0,0,6.0
mbo_E22E24,20161105-Sturm-MBO,timeout,1199.99,288.46,0,0,0
mbo_E22E25,20161105-Sturm-MBO,timeout,1199.99,357.46,0,0,0
mbo_E22E26,20161105-Sturm-MBO,timeout,1199.99,470.84,0,0,0
mbo_E22E27,20161105-Sturm-MBO,timeout,1199.99,115.46,0,0,0
mbo_E22E28,20161105-Sturm-MBO,timeout,1199.99,354.72,0,0,0
mbo_E22,20161105-Sturm-MBO,unsat,0.0,18.04,5.0,0,5.0
mbo_E23E24,20161105-Sturm-MBO,timeout,1199.99,313.16,0,0,0
mbo_E23E25,20161105-Sturm-MBO,timeout,1199.98,446.83,0,0,0
mbo_E23E26,20161105-Sturm-MBO,unsat,0.06,18.04,15.0,1.0,14.0
mbo_E23E27,20161105-Sturm-MBO,unsat,0.0,18.04,4.0,0,4.0
mbo_E23E28,20161105-Sturm-MBO,unsat,0.0,18.05,4.0,0,4.0
mbo_E23,20161105-Sturm-MBO,unsat,0.0,18.05,2.0,0,2.0
mbo_E24E25,20161105-Sturm-MBO,timeout,1199.99,337.31,0,0,0
mbo_E24E26,20161105-Sturm-MBO,timeout,1199.99,485.29,0,0,0
mbo_E24E27,20161105-Sturm-MBO,unsat,0.04,18.23,71.0,19.0,52.0
mbo_E24E28,20161105-Sturm-MBO,unsat,0.04,18.54,6.0,0,6.0
mbo_E24,20161105-Sturm-MBO,unsat,0.04,18.14,56.0,10.0,46.0
mbo_E25E26,20161105-Sturm-MBO,timeout,1199.99,263.27,0,0,0
mbo_E25E27,20161105-Sturm-MBO,timeout,1199.99,165.45,0,0,0
mbo_E25E28,20161105-Sturm-MBO,timeout,1199.99,519.87,0,0,0
mbo_E25,20161105-Sturm-MBO,timeout,1199.99,63.18,0,0,0
mbo_E26E27,20161105-Sturm-MBO,unsat,0.01,18.04,8.0,1.0,7.0
mbo_E26E28,20161105-Sturm-MBO,unsat,0.06,18.05,15.0,1.0,14.0
mbo_E26,20161105-Sturm-MBO,unsat,0.0,18.05,2.0,0,2.0
mbo_E27E28,20161105-Sturm-MBO,unsat,0.0,18.04,4.0,0,4.0
mbo_E27,20161105-Sturm-MBO,unsat,0,18.04,0,0,0
mbo_E28,20161105-Sturm-MBO,unsat,0.0,18.05,3.0,0,3.0
mbo_E2E10,20161105-Sturm-MBO,timeout,1199.91,427.3,0,0,0
mbo_E2E11,20161105-Sturm-MBO,timeout,1199.96,459.97,0,0,0
mbo_E2E12,20161105-Sturm-MBO,timeout,1199.93,336.64,0,0,0
mbo_E2E13,20161105-Sturm-MBO,timeout,1199.91,345.13,0,0,0
mbo_E2E14,20161105-Sturm-MBO,timeout,1199.85,407.7,0,0,0
mbo_E2E15,20161105-Sturm-MBO,timeout,1199.92,366.04,0,0,0
mbo_E2E16,20161105-Sturm-MBO,timeout,1199.91,744.12,0,0,0
mbo_E2E17,20161105-Sturm-MBO,timeout,1199.92,615.68,0,0,0
mbo_E2E18,20161105-Sturm-MBO,timeout,1199.92,479.87,0,0,0
mbo_E2E19,20161105-Sturm-MBO,timeout,1199.92,330.54,0,0,0
mbo_E2E20,20161105-Sturm-MBO,timeout,1200.05,333.71,0,0,0
mbo_E2E21,20161105-Sturm-MBO,timeout,1199.94,428.32,0,0,0
mbo_E2E22,20161105-Sturm-MBO,timeout,1199.94,413.34,0,0,0
mbo_E2E23,20161105-Sturm-MBO,timeout,1199.9,429.63,0,0,0
mbo_E2E24,20161105-Sturm-MBO,timeout,1199.93,417.63,0,0,0
mbo_E2E25,20161105-Sturm-MBO,timeout,1199.93,289.4,0,0,0
mbo_E2E26,20161105-Sturm-MBO,timeout,1199.93,533.15,0,0,0
mbo_E2E27,20161105-Sturm-MBO,timeout,1200.02,296.31,0,0,0
mbo_E2E28,20161105-Sturm-MBO,timeout,1199.9,549.52,0,0,0
mbo_E2E3,20161105-Sturm-MBO,timeout,1199.89,296.89,0,0,0
mbo_E2E4,20161105-Sturm-MBO,timeout,1199.91,313.18,0,0,0
mbo_E2E5,20161105-Sturm-MBO,timeout,1199.87,718.83,0,0,0
mbo_E2E6,20161105-Sturm-MBO,timeout,1199.9,611.42,0,0,0
mbo_E2E7,20161105-Sturm-MBO,timeout,1199.95,508.0,0,0,0
mbo_E2E8,20161105-Sturm-MBO,timeout,1199.91,294.17,0,0,0
mbo_E2E9,20161105-Sturm-MBO,timeout,1199.85,711.31,0,0,0
mbo_E2,20161105-Sturm-MBO,timeout,1199.98,235.33,0,0,0
mbo_E3E10,20161105-Sturm-MBO,timeout,1199.92,335.17,0,0,0
mbo_E3E11,20161105-Sturm-MBO,timeout,1199.96,464.23,0,0,0
mbo_E3E12,20161105-Sturm-MBO,timeout,1199.93,387.79,0,0,0
mbo_E3E13,20161105-Sturm-MBO,timeout,1199.91,278.5,0,0,0
mbo_E3E14,20161105-Sturm-MBO,timeout,1199.86,661.59,0,0,0
mbo_E3E15,20161105-Sturm-MBO,timeout,1199.87,305.68,0,0,0
mbo_E3E16,20161105-Sturm-MBO,timeout,1199.91,738.65,0,0,0
mbo_E3E17,20161105-Sturm-MBO,timeout,1199.91,610.56,0,0,0
mbo_E3E18,20161105-Sturm-MBO,timeout,1199.91,391.21,0,0,0
mbo_E3E19,20161105-Sturm-MBO,timeout,1199.92,377.96,0,0,0
mbo_E3E20,20161105-Sturm-MBO,timeout,1199.94,361.4,0,0,0
mbo_E3E21,20161105-Sturm-MBO,timeout,1199.94,426.97,0,0,0
mbo_E3E22,20161105-Sturm-MBO,timeout,1199.93,468.45,0,0,0
mbo_E3E23,20161105-Sturm-MBO,timeout,1200.07,432.22,0,0,0
mbo_E3E24,20161105-Sturm-MBO,timeout,1199.92,172.28,0,0,0
mbo_E3E25,20161105-Sturm-MBO,timeout,1199.9,467.27,0,0,0
mbo_E3E26,20161105-Sturm-MBO,timeout,1199.94,532.84,0,0,0
mbo_E3E27,20161105-Sturm-MBO,timeout,1199.96,140.44,0,0,0
mbo_E3E28,20161105-Sturm-MBO,timeout,1199.89,289.1,0,0,0
mbo_E3E4,20161105-Sturm-MBO,timeout,1200.58,307.33,0,0,0
mbo_E3E5,20161105-Sturm-MBO,timeout,1199.84,713.22,0,0,0
mbo_E3E6,20161105-Sturm-MBO,timeout,1199.89,757.89,0,0,0
mbo_E3E7,20161105-Sturm-MBO,timeout,1199.95,416.68,0,0,0
mbo_E3E8,20161105-Sturm-MBO,timeout,1199.91,346.89,0,0,0
mbo_E3E9,20161105-Sturm-MBO,timeout,1199.91,739.16,0,0,0
mbo_E3,20161105-Sturm-MBO,timeout,1199.98,75.56,0,0,0
mbo_E4E10,20161105-Sturm-MBO,timeout,1199.86,476.25,0,0,0
mbo_E4E11,20161105-Sturm-MBO,timeout,1199.96,424.32,0,0,0
mbo_E4E12,20161105-Sturm-MBO,timeout,1199.92,348.93,0,0,0
mbo_E4E13,20161105-Sturm-MBO,timeout,1199.91,447.28,0,0,0
mbo_E4E14,20161105-Sturm-MBO,timeout,1199.89,478.28,0,0,0
mbo_E4E15,20161105-Sturm-MBO,timeout,1199.92,355.12,0,0,0
mbo_E4E16,20161105-Sturm-MBO,timeout,1199.9,811.62,0,0,0
mbo_E4E17,20161105-Sturm-MBO,timeout,1199.92,631.14,0,0,0
mbo_E4E18,20161105-Sturm-MBO,timeout,1199.9,485.71,0,0,0
mbo_E4E19,20161105-Sturm-MBO,timeout,1199.92,311.8,0,0,0
mbo_E4E20,20161105-Sturm-MBO,timeout,1199.93,457.65,0,0,0
mbo_E4E21,20161105-Sturm-MBO,timeout,1200.71,461.82,0,0,0
mbo_E4E22,20161105-Sturm-MBO,timeout,1199.93,410.03,0,0,0
mbo_E4E23,20161105-Sturm-MBO,timeout,1199.95,472.4,0,0,0
mbo_E4E24,20161105-Sturm-MBO,timeout,1199.93,507.37,0,0,0
mbo_E4E25,20161105-Sturm-MBO,timeout,1199.93,491.44,0,0,0
mbo_E4E26,20161105-Sturm-MBO,timeout,1199.94,562.38,0,0,0
mbo_E4E27,20161105-Sturm-MBO,timeout,1199.98,386.62,0,0,0
mbo_E4E28,20161105-Sturm-MBO,timeout,1199.9,592.73,0,0,0
mbo_E4E5,20161105-Sturm-MBO,timeout,1200.07,782.76,0,0,0
mbo_E4E6,20161105-Sturm-MBO,timeout,1199.92,420.95,0,0,0
mbo_E4E7,20161105-Sturm-MBO,timeout,1199.96,444.71,0,0,0
mbo_E4E8,20161105-Sturm-MBO,timeout,1199.84,364.03,0,0,0
mbo_E4E9,20161105-Sturm-MBO,timeout,1199.91,727.82,0,0,0
mbo_E4,20161105-Sturm-MBO,timeout,1199.99,1640.39,0,0,0
mbo_E5E10,20161105-Sturm-MBO,timeout,1199.9,720.92,0,0,0
mbo_E5E11,20161105-Sturm-MBO,timeout,1199.99,293.21,0,0,0
mbo_E5E12,20161105-Sturm-MBO,timeout,1199.9,669.75,0,0,0
mbo_E5E13,20161105-Sturm-MBO,timeout,1199.9,697.31,0,0,0
mbo_E5E15,20161105-Sturm-MBO,timeout,1199.86,691.4,0,0,0
mbo_E5E16,20161105-Sturm-MBO,timeout,1199.98,532.73,0,0,0
mbo_E5E17,20161105-Sturm-MBO,timeout,1199.99,416.34,0,0,0
mbo_E5E18,20161105-Sturm-MBO,timeout,1199.91,736.5,0,0,0
mbo_E5E19,20161105-Sturm-MBO,timeout,1199.91,594.96,0,0,0
mbo_E5E20,20161105-Sturm-MBO,timeout,1199.93,650.57,0,0,0
mbo_E5E21,20161105-Sturm-MBO,unsat,0.28,18.83,38.0,2.0,36.0
mbo_E5E22,20161105-Sturm-MBO,timeout,1199.93,634.81,0,0,0
mbo_E5E23,20161105-Sturm-MBO,unsat,0.13,18.8,31.0,3.0,28.0
mbo_E5E24,20161105-Sturm-MBO,timeout,1199.93,681.42,0,0,0
mbo_E5E25,20161105-Sturm-MBO,timeout,1199.93,652.26,0,0,0
mbo_E5E26,20161105-Sturm-MBO,unsat,0.04,18.61,6.0,0,6.0
mbo_E5E27,20161105-Sturm-MBO,unsat,0.02,18.24,10.0,1.0,9.0
mbo_E5E28,20161105-Sturm-MBO,timeout,1199.99,270.89,0,0,0
mbo_E5E6,20161105-Sturm-MBO,timeout,1199.99,599.42,0,0,0
mbo_E5E7,20161105-Sturm-MBO,unsat,0.04,18.52,6.0,0,6.0
mbo_E5E8,20161105-Sturm-MBO,timeout,1200.68,705.4,0,0,0
mbo_E5E9,20161105-Sturm-MBO,timeout,1199.98,627.43,0,0,0
mbo_E5,20161105-Sturm-MBO,unsat,0.01,18.15,5.0,0,5.0
mbo_E6E10,20161105-Sturm-MBO,timeout,1199.84,721.71,0,0,0
mbo_E6E11,20161105-Sturm-MBO,timeout,1199.98,257.23,0,0,0
mbo_E6E12,20161105-Sturm-MBO,timeout,1199.91,727.01,0,0,0
mbo_E6E13,20161105-Sturm-MBO,timeout,1199.9,744.55,0,0,0
mbo_E6E14,20161105-Sturm-MBO,timeout,1199.85,835.9,0,0,0
mbo_E6E15,20161105-Sturm-MBO,timeout,1199.85,720.15,0,0,0
mbo_E6E16,20161105-Sturm-MBO,timeout,1199.98,446.1,0,0,0
mbo_E6E17,20161105-Sturm-MBO,timeout,1199.98,83.38,0,0,0
mbo_E6E18,20161105-Sturm-MBO,timeout,1199.91,672.34,0,0,0
mbo_E6E19,20161105-Sturm-MBO,timeout,1199.91,626.72,0,0,0
mbo_E6E20,20161105-Sturm-MBO,timeout,1199.9,663.76,0,0,0
mbo_E6E21,20161105-Sturm-MBO,timeout,1200.01,593.0,0,0,0
mbo_E6E22,20161105-Sturm-MBO,timeout,1199.91,707.13,0,0,0
mbo_E6E23,20161105-Sturm-MBO,timeout,1199.99,94.51,0,0,0
mbo_E6E24,20161105-Sturm-MBO,timeout,1199.92,728.96,0,0,0
mbo_E6E25,20161105-Sturm-MBO,timeout,1199.92,719.25,0,0,0
mbo_E6E26,20161105-Sturm-MBO,timeout,1199.98,732.29,0,0,0
mbo_E6E27,20161105-Sturm-MBO,timeout,1199.99,24.8,0,0,0
